,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.266240066666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.872792999999998,26.146998016666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.252687033333338,22.087414650000003,23.52511558333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.66330118333333,99.63522276666667,100.6491189,99.1423962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.47026231666666,101.48539130000002,102.49473405,100.85548218333334,24.946023850000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.43450368333335,98.47646149999997,99.38753233333334,97.88521748333332,22.624018183333334,23.673021699999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.97407481666666,99.88376948333337,100.90286676666668,99.30075125,23.192402233333333,26.189680916666664,22.788018150000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.88971575000001,104.91062458333336,105.85756736666666,104.27903961666665,103.88722416666666,104.97443253333334,101.77506873333331,103.58367016666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.2562625833333,102.29581068333333,103.19519848333333,101.74605436666667,101.26560575000002,102.31235438333331,99.24766191666666,100.93931383333333,23.548211450000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.6513126,102.55928555,103.50579558333332,102.15516949999999,101.70722699999999,102.51453833333333,99.61357048333333,101.21340404999998,22.061360049999998,21.711041333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.22874711666667,103.13622076666667,104.10586781666666,102.61353594999999,102.22295681666667,103.1384312833333,100.12608466666667,101.78362209999999,22.953677016666667,22.635153983333332,21.884363283333354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.97643048333335,104.88022428333335,105.83344503333332,104.27730178333334,103.85658135000001,104.94686711666668,101.75505496666668,103.54908153333335,101.0538714,99.31052641666666,99.74124721666666,100.13073403333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.22389195000002,102.28727866666665,103.16837753333331,101.75389734999999,101.29908933333333,102.29909405000001,99.24436314999998,100.94181111666668,98.61108141666666,96.83045085,97.28031408333334,97.71781576666665,23.535758433333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.08386083333333,103.91679426666667,104.91619975,103.41803455000003,103.03842271666667,103.92284475000002,100.94878609999999,102.5656883166667,100.23778151666669,98.42368754999998,98.93028703333333,99.31103371666666,26.134756799999995,23.408377449999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.76872846666667,102.55288833333334,103.63957293333334,102.16117004999998,101.72655071666668,102.5123342,99.63565053333333,101.22249401666666,99.22342023333334,97.19305845000001,97.67453334999999,98.28798676666666,22.071143483333334,21.722809350000002,23.5453704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.23734581666666,101.14376063333337,102.18942066666665,100.58803763333333,100.33517058333334,101.16217154999997,98.23918408333333,99.74789634999999,100.69087859999999,99.00347191666668,99.47753586666667,99.75708661666667,100.6889614,99.01459879999997,101.12184826666667,99.44711646666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.87844910000001,99.85091195000001,100.82798891666668,99.25783433333334,98.98739391666668,99.8768304,96.90015321666664,98.48031671666665,99.38085180000002,97.69127175,98.1391502,98.4677243,99.36297701666665,97.69565346666667,99.73869476666667,98.12572831666662,23.55432593333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.76083681666665,98.70719783333332,99.69810656666668,98.11222173333337,97.77231539999998,98.71020103333335,95.64022015,97.3310035,98.24554785000001,96.48183876666668,96.95888634999997,97.31522521666666,98.24621126666668,96.49952529999999,98.61894265000001,96.9393634,22.053674816666664,21.710099333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.7885174666667,100.72303764999998,101.66582693333334,100.15478253333335,99.83752558333333,100.76846253333332,97.81965856666667,99.40519276666666,100.30938271666668,98.56828058333335,99.00245295,99.35445181666667,100.29424841666668,98.56987146666667,100.6431585833333,98.99836178333335,22.892460666666665,22.6481251,21.88175615000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
